GeoID,Year,State,County,D_Etab,G_Etab,D_Cap,G_Cap,Pop,FD_num,FD_pct
42013,2013,Pennsylvania,Blair County,26,18,4839,6990,125835,42541,33.81
42015,2013,Pennsylvania,Bradford County,12,14,5209,4465,62512,13175,21.08
42017,2013,Pennsylvania,Bucks County,45,104,13890,6010,625059,199272,31.88
42021,2013,Pennsylvania,Cambria County,38,27,3652,5140,138806,39903,28.75
42025,2013,Pennsylvania,Carbon County,15,10,4303,6454,64547,9698,15.02
42029,2013,Pennsylvania,Chester County,35,75,14547,6788,509157,149668,29.4
42033,2013,Pennsylvania,Clearfield County,19,16,4286,5089,81435,18801,23.09
42037,2013,Pennsylvania,Columbia County,12,10,5600,6720,67200,22564,33.58
42041,2013,Pennsylvania,Cumberland County,24,37,10044,6515,241071,95787,39.73
42043,2013,Pennsylvania,Dauphin County,32,63,8482,4308,271439,83232,30.66
42045,2013,Pennsylvania,Delaware County,50,120,11230,4679,561528,146598,26.11
42049,2013,Pennsylvania,Erie County,39,44,7198,6380,280724,83363,29.7
42051,2013,Pennsylvania,Fayette County,25,32,5383,4205,134586,29554,21.96
42059,2013,Pennsylvania,Greene County,9,10,4206,3786,37860,8820,23.3
42061,2013,Pennsylvania,Huntingdon County,10,4,4584,11460,45843,8921,19.46
42063,2013,Pennsylvania,Indiana County,11,10,8012,8814,88142,19919,22.6
42065,2013,Pennsylvania,Jefferson County,8,8,5609,5609,44876,8810,19.63
42067,2013,Pennsylvania,Juniata County,4,5,6120,4896,24480,3872,15.82
42069,2013,Pennsylvania,Lackawanna County,33,47,6477,4547,213753,86031,40.25
42071,2013,Pennsylvania,Lancaster County,51,112,10392,4732,530027,178248,33.63
42073,2013,Pennsylvania,Lawrence County,18,13,4957,6864,89243,23465,26.29
42075,2013,Pennsylvania,Lebanon County,12,30,11315,4526,135782,41419,30.5
42077,2013,Pennsylvania,Lehigh County,27,82,13162,4333,355376,108902,30.64
42079,2013,Pennsylvania,Luzerne County,52,60,6146,5327,319631,102783,32.16
42085,2013,Pennsylvania,Mercer County,22,15,5233,7675,115133,30505,26.5
42087,2013,Pennsylvania,Mifflin County,8,12,5828,3885,46629,10847,23.26
42089,2013,Pennsylvania,Monroe County,21,19,7970,8808,167370,48283,28.85
42091,2013,Pennsylvania,Montgomery County,59,148,13773,5490,812665,264940,32.6
42097,2013,Pennsylvania,Northumberland County,13,19,7222,4941,93896,22849,24.33
42101,2013,Pennsylvania,Philadelphia County,200,647,7791,2408,1558371,280261,17.98
42107,2013,Pennsylvania,Schuylkill County,19,29,7719,5057,146665,35189,23.99
42109,2013,Pennsylvania,Snyder County,10,11,4012,3647,40120,13180,32.85
42111,2013,Pennsylvania,Somerset County,21,20,3647,3829,76588,17641,23.03
42117,2013,Pennsylvania,Tioga County,8,8,5275,5275,42207,7554,17.9
42121,2013,Pennsylvania,Venango County,9,12,5979,4484,53817,8154,15.15
42125,2013,Pennsylvania,Washington County,22,34,9455,6118,208028,45336,21.79
42127,2013,Pennsylvania,Wayne County,9,15,5798,3478,52184,12145,23.27
42129,2013,Pennsylvania,Westmoreland County,53,51,6806,7073,360769,87917,24.37
42133,2013,Pennsylvania,York County,44,65,9975,6752,438936,119389,27.2
44001,2013,Rhode Island,Bristol County,5,8,9849,6156,49249,13036,26.47
44003,2013,Rhode Island,Kent County,21,23,7827,7146,164367,36306,22.09
44005,2013,Rhode Island,Newport County,8,19,10431,4392,83452,21088,25.27
44007,2013,Rhode Island,Providence County,60,143,10527,4416,631621,132105,20.92
44009,2013,Rhode Island,Washington County,14,30,9030,4214,126433,30457,24.09
45003,2013,South Carolina,Aiken County,32,29,5115,5644,163694,45577,27.84
45007,2013,South Carolina,Anderson County,40,34,4750,5588,190022,53077,27.93
45009,2013,South Carolina,Bamberg County,8,5,1925,3080,15401,-1942,-12.61
45013,2013,South Carolina,Beaufort County,23,32,7433,5342,170968,47696,27.9
45015,2013,South Carolina,Berkeley County,25,24,7758,8082,193971,41285,21.28
45019,2013,South Carolina,Charleston County,57,106,6521,3506,371724,107125,28.82
45023,2013,South Carolina,Chester County,9,7,3636,4675,32729,4029,12.31
45025,2013,South Carolina,Chesterfield County,14,12,3295,3844,46131,7374,15.98
45027,2013,South Carolina,Clarendon County,11,7,3115,4896,34272,5892,17.19
45029,2013,South Carolina,Colleton County,8,11,4709,3425,37678,6671,17.71
45031,2013,South Carolina,Darlington County,20,15,3390,4520,67810,16561,24.42
45033,2013,South Carolina,Dillon County,9,8,3490,3926,31410,2486,7.91
45035,2013,South Carolina,Dorchester County,19,19,7661,7661,145571,37824,25.98
45041,2013,South Carolina,Florence County,35,36,3948,3838,138185,40843,29.56
45043,2013,South Carolina,Georgetown County,15,16,4033,3781,60501,17459,28.86
45045,2013,South Carolina,Greenville County,87,85,5436,5563,472938,148461,31.39
45049,2013,South Carolina,Hampton County,11,8,1853,2548,20385,2315,11.36
45051,2013,South Carolina,Horry County,79,51,3654,5661,288733,109361,37.88
45053,2013,South Carolina,Jasper County,6,5,4386,5263,26316,2487,9.45
45055,2013,South Carolina,Kershaw County,13,6,4814,10432,62592,12747,20.37
45057,2013,South Carolina,Lancaster County,14,21,5761,3841,80661,18804,23.31
45063,2013,South Carolina,Lexington County,55,44,4968,6210,273249,80543,29.48
45067,2013,South Carolina,Marion County,11,12,2917,2674,32088,2865,8.93
45069,2013,South Carolina,Marlboro County,9,8,3117,3506,28054,2157,7.69
45075,2013,South Carolina,Orangeburg County,35,18,2590,5037,90667,37260,41.1
45079,2013,South Carolina,Richland County,59,57,6725,6961,396787,102479,25.83
45085,2013,South Carolina,Sumter County,28,22,3847,4896,107732,35623,33.07
45087,2013,South Carolina,Union County,10,5,2799,5599,27998,1976,7.06
45089,2013,South Carolina,Williamsburg County,10,7,3307,4725,33077,3892,11.77
45091,2013,South Carolina,York County,36,38,6628,6279,238614,62270,26.1
46013,2013,South Dakota,Brown County,4,6,9533,6355,38132,12177,31.93
46019,2013,South Dakota,Butte County,4,3,2570,3426,10280,-14496,-141.01
46051,2013,South Dakota,Grant County,3,3,2461,2461,7385,-2719,-36.82
46099,2013,South Dakota,Minnehaha County,17,23,10469,7738,177982,66260,37.23
46103,2013,South Dakota,Pennington County,9,21,11767,5043,105911,-6625,-6.26
47001,2013,Tennessee,Anderson County,11,14,6842,5376,75268,19778,26.28
47003,2013,Minnesota,Itasca County,9,8,5068,5701,45613,4481,9.82
47003,2013,Tennessee,Bedford County,9,8,5068,5701,45613,4481,9.82
47009,2013,Tennessee,Blount County,16,15,7804,8324,124865,24880,19.93
47011,2013,Tennessee,Bradley County,14,17,7270,5987,101786,19356,19.02
47013,2013,Tennessee,Campbell County,9,9,4468,4468,40217,5342,13.28
47031,2013,Tennessee,Coffee County,15,10,3553,5329,53299,12410,23.28
47035,2013,Tennessee,Cumberland County,14,9,4095,6371,57341,13678,23.85
47037,2013,Tennessee,Davidson County,88,132,7505,5003,660456,158049,23.93
47041,2013,Tennessee,DeKalb County,3,4,6382,4786,19147,728,3.8
47047,2013,Tennessee,Fayette County,6,4,6471,9706,38827,6609,17.02
47051,2013,Tennessee,Franklin County,8,7,5148,5883,41185,6787,16.48
47059,2013,Tennessee,Greene County,14,15,4880,4555,68330,16556,24.23
47061,2013,Tennessee,Grundy County,9,5,1494,2689,13448,-2070,-15.39
47065,2013,Tennessee,Hamilton County,60,53,5817,6586,349074,92085,26.38
47077,2013,Tennessee,Henderson County,9,4,3105,6986,27947,1569,5.61
47093,2013,Tennessee,Knox County,50,78,8886,5696,444347,138340,31.13
47117,2013,Tennessee,Marshall County,9,5,3452,6215,31076,3796,12.22
47119,2013,Tennessee,Maury County,22,15,3799,5572,83582,27415,32.8
47123,2013,Tennessee,Monroe County,11,10,4112,4523,45238,10160,22.46
47125,2013,Tennessee,Montgomery County,27,16,6821,11511,184176,42982,23.34
47139,2013,Tennessee,Polk County,9,3,1848,5544,16634,-708,-4.26
47141,2013,Tennessee,Putnam County,16,14,4631,5293,74108,15360,20.73
47143,2013,Tennessee,Rhea County,7,8,4641,4061,32491,4565,14.05
47145,2013,Tennessee,Roane County,9,7,5901,7588,53116,11004,20.72
47151,2013,Tennessee,Scott County,6,3,3666,7332,21997,-1941,-8.82
47155,2013,Tennessee,Sevier County,26,25,3589,3732,93314,30540,32.73
47157,2013,Tennessee,Shelby County,163,175,5761,5366,939189,271999,28.96
47163,2013,Tennessee,Sullivan County,25,18,6251,8682,156288,43818,28.04
47167,2013,Tennessee,Tipton County,12,10,5130,6156,61566,14241,23.13
47177,2013,Tennessee,Warren County,14,7,2849,5699,39898,9080,22.76
47179,2013,Tennessee,Washington County,18,17,6964,7374,125369,38960,31.08
47187,2013,Tennessee,Williamson County,13,31,15316,6422,199111,67159,33.73
48001,2013,Texas,Anderson County,11,5,5270,11595,57977,7499,12.93
48005,2013,Texas,Angelina County,22,9,3969,9703,87333,20228,23.16
48015,2013,Texas,Austin County,6,5,4780,5736,28684,1373,4.79
48027,2013,Texas,Bell County,53,30,6170,10902,327061,71681,21.92
48037,2013,Texas,Bowie County,25,16,3739,5842,93487,21484,22.98
48039,2013,Texas,Brazoria County,36,27,9166,12221,329986,73574,22.3
48041,2013,Texas,Brazos County,18,18,11341,11341,204141,59195,29.0
48061,2013,Texas,Cameron County,64,37,6526,11289,417705,110338,26.42
48071,2013,Texas,Chambers County,7,6,5337,6227,37362,-3304,-8.84
48085,2013,Texas,Collin County,44,97,19486,8839,857422,188865,22.03
48113,2013,Texas,Dallas County,274,393,9069,6323,2484988,471875,18.99
48121,2013,Texas,Denton County,45,60,16194,12146,728774,131583,18.06
48135,2013,Texas,Ector County,22,16,6805,9357,149714,33913,22.65
48139,2013,Texas,Ellis County,20,17,7798,9174,155971,33456,21.45
48141,2013,Texas,El Paso County,138,114,6027,7296,831746,199611,24.0
48147,2013,Texas,Fannin County,7,5,4787,6702,33513,1599,4.77
48157,2013,Texas,Fort Bend County,43,85,15163,7671,652050,128863,19.76
48167,2013,Texas,Galveston County,37,48,8286,6387,306614,74264,24.22
48181,2013,Texas,Grayson County,26,18,4706,6798,122371,31379,25.64
48183,2013,Texas,Gregg County,33,15,3735,8217,123255,38421,31.17
48199,2013,Texas,Hardin County,11,6,5027,9216,55301,8519,15.4
48201,2013,Texas,Harris County,397,777,10970,5605,4355158,914106,20.99
48203,2013,Texas,Harrison County,16,11,4143,6026,66288,13016,19.64
48213,2013,Texas,Henderson County,23,13,3419,6049,78639,16259,20.68
48215,2013,Texas,Hidalgo County,131,77,6254,10641,819374,218813,26.7
48221,2013,Texas,Hood County,8,6,6608,8811,52866,14897,28.18
48245,2013,Texas,Jefferson County,44,43,5752,5886,253111,64101,25.33
48249,2013,Texas,Jim Wells County,8,10,5209,4167,41679,7860,18.86
48257,2013,Texas,Kaufman County,14,11,7734,9844,108284,19366,17.88
48279,2013,Texas,Lamb County,5,6,2732,2276,13660,-3361,-24.6
48291,2013,Texas,Liberty County,13,12,5911,6404,76854,8719,11.34
48299,2013,Texas,Llano County,5,3,3901,6502,19506,-1398,-7.17
48321,2013,Texas,Matagorda County,8,4,4564,9129,36518,10014,27.42
48323,2013,Texas,Maverick County,16,9,3537,6288,56593,18299,32.33
48337,2013,Texas,Montague County,5,4,3877,4847,19389,-3027,-15.61
48339,2013,Texas,Montgomery County,42,51,11869,9774,498518,114077,22.88
48341,2013,Texas,Moore County,5,5,4431,4431,22158,-1817,-8.2
48361,2013,Texas,Orange County,19,11,4358,7528,82811,19425,23.46
48363,2013,Texas,Palo Pinto County,5,7,5575,3982,27876,417,1.5
48373,2013,Texas,Polk County,10,5,4553,9107,45539,6705,14.72
48395,2013,Texas,Robertson County,5,4,3286,4107,16430,-3216,-19.57
48397,2013,Texas,Rockwall County,3,7,28223,12095,84671,53476,63.16
48399,2013,Texas,Runnels County,4,3,2550,3400,10200,-6790,-66.57
48401,2013,Texas,Rusk County,10,6,5335,8892,53352,7477,14.01
48419,2013,Texas,Shelby County,7,6,3713,4332,25992,-1959,-7.54
48427,2013,Texas,Starr County,15,9,4163,6939,62459,14029,22.46
48439,2013,Texas,Tarrant County,186,231,10285,8282,1913161,406733,21.26
48451,2013,Texas,Tom Green County,15,10,7645,11467,114676,22739,19.83
48453,2013,Texas,Travis County,72,152,15591,7385,1122585,278586,24.82
48479,2013,Texas,Webb County,34,31,7783,8536,264632,72643,27.45
48481,2013,Texas,Wharton County,6,7,6857,5877,41142,12490,30.36
48485,2013,Texas,Wichita County,20,19,6609,6957,132198,33721,25.51
48497,2013,Texas,Wise County,10,8,6101,7626,61012,7479,12.26
49003,2013,Utah,Box Elder County,6,5,8454,10145,50729,18198,35.87
49013,2013,Utah,Duchesne County,5,5,3993,3993,19965,5653,28.31
49035,2013,Utah,Salt Lake County,56,150,19277,7196,1079543,192158,17.8
49049,2013,Utah,Utah County,21,48,26253,11486,551333,108468,19.67
49053,2013,Utah,Washington County,10,18,14700,8166,147004,40241,27.37
50005,2013,Vermont,Caledonia County,7,11,4434,2821,31039,3965,12.77
50011,2013,Vermont,Franklin County,7,16,6913,3024,48394,12253,25.32
50017,2013,Vermont,Orange County,9,8,3205,3606,28851,2900,10.05
50019,2013,Vermont,Orleans County,10,14,2713,1938,27134,5188,19.12
50021,2013,Vermont,Rutland County,14,19,4320,3183,60480,21088,34.87
50023,2013,Vermont,Washington County,6,26,9869,2277,59217,19741,33.34
50025,2013,Vermont,Windham County,9,20,4876,2194,43889,10130,23.08
50027,2013,Vermont,Windsor County,8,28,6999,1999,55992,5590,9.98
51001,2013,Virginia,Accomack County,10,10,3296,3296,32966,3912,11.87
51013,2013,Virginia,Arlington County,11,42,20448,5355,224938,55801,24.81
51015,2013,Virginia,Augusta County,13,12,5680,6153,73842,10549,14.29
51029,2013,Virginia,Buckingham County,5,4,3431,4289,17156,-3703,-21.58
51041,2013,Virginia,Chesterfield County,28,44,11701,7446,327639,87325,26.65
51047,2013,Virginia,Culpeper County,6,9,8101,5401,48611,10742,22.1
51059,2013,Virginia,Fairfax County,43,197,26325,5746,1131988,209990,18.55
51061,2013,Virginia,Fauquier County,7,11,9592,6104,67146,18127,27.0
51083,2013,Virginia,Halifax County,8,11,4421,3215,35372,3236,9.15
51087,2013,Virginia,Henrico County,37,63,8613,5058,318702,105083,32.97
51103,2013,Virginia,Lancaster County,4,3,2739,3653,10959,-4270,-38.96
51105,2013,Virginia,Lee County,8,6,3133,4178,25070,498,1.99
51107,2013,Virginia,Loudoun County,22,54,15908,6481,349978,103284,29.51
51109,2013,Virginia,Louisa County,4,4,8497,8497,33988,7534,22.17
51133,2013,Virginia,Northumberland County,4,5,3074,2459,12296,-5169,-42.04
51139,2013,Virginia,Page County,7,6,3389,3954,23724,-243,-1.02
51153,2013,Virginia,Prince William County,20,66,21891,6633,437833,104608,23.89
51155,2013,Virginia,Pulaski County,8,6,4318,5757,34547,5769,16.7
51165,2013,Virginia,Rockingham County,10,12,7742,6451,77422,13680,17.67
51171,2013,Virginia,Shenandoah County,11,12,3864,3542,42507,7093,16.69
51183,2013,Virginia,Sussex County,7,4,1680,2940,11762,-5497,-46.74
51191,2013,Virginia,Washington County,12,13,4564,4213,54778,15764,28.78
51197,2013,Virginia,Wythe County,8,7,3658,4181,29271,447,1.53
51510,2013,Virginia,Alexandria city,8,36,18709,4157,149674,56334,37.64
51590,2013,Virginia,Danville city,18,16,2368,2664,42630,16034,37.61
51600,2013,Virginia,Fairfax city,6,15,3872,1549,23236,24685,106.24
51640,2013,Virginia,Galax city,5,4,1387,1733,6935,-3015,-43.48
51640,2013,Virginia,Lexington city,5,4,1387,1733,6935,-3015,-43.48
51660,2013,Virginia,Harrisonburg city,11,16,4686,3221,51550,11968,23.22
51670,2013,Virginia,Hopewell city,8,7,2770,3165,22161,90,0.41
51680,2013,Virginia,Lynchburg city,13,15,5996,5196,77950,17454,22.39
51683,2013,Virginia,Manassas city,5,17,8222,2418,41110,9620,23.4
51690,2013,Virginia,Martinsville city,5,5,2683,2683,13416,-402,-3.0
51700,2013,Virginia,Newport News city,22,35,8241,5180,181320,45425,25.05
51710,2013,Virginia,Norfolk city,35,43,7012,5708,245449,60423,24.62
51730,2013,Virginia,Petersburg city,8,14,4038,2307,32307,1585,4.91
51740,2013,Virginia,Portsmouth city,19,12,5056,8005,96071,24295,25.29
51760,2013,Virginia,Richmond city,33,60,6479,3563,213815,48976,22.91
51770,2013,Virginia,Roanoke city,22,26,4493,3802,98860,27690,28.01
51800,2013,Virginia,Suffolk city,7,14,12252,6126,85765,27650,32.24
51810,2013,Virginia,Virginia Beach city,41,77,10920,5814,447732,113530,25.36
51820,2013,Nebraska,Dakota County,7,7,3024,3024,21173,6716,31.72
51820,2013,Virginia,Waynesboro city,7,7,3024,3024,21173,6716,31.72
51840,2013,Virginia,Winchester city,8,10,3416,2733,27333,4001,14.64
53005,2013,Washington,Benton County,11,26,16759,7090,184355,40620,22.03
53007,2013,Washington,Chelan County,6,26,12293,2837,73762,14272,19.35
53011,2013,Washington,Clark County,10,65,44138,6790,441385,128217,29.05
53015,2013,Washington,Cowlitz County,8,13,12685,7806,101483,12087,11.91
53025,2013,Washington,Grant County,5,26,18349,3528,91749,32796,35.75
53027,2013,Washington,Grays Harbor County,8,28,8880,2537,71046,7654,10.77
53033,2013,Washington,King County,67,512,30560,3999,2047543,374373,18.28
53035,2013,Washington,Kitsap County,7,50,36057,5048,252403,93863,37.19
53041,2013,Washington,Lewis County,6,29,12494,2585,74967,15886,21.19
53047,2013,Washington,Okanogan County,4,19,10265,2161,41062,7845,19.11
53053,2013,Washington,Pierce County,32,169,25595,4846,819059,135389,16.53
53061,2013,Washington,Snohomish County,21,162,35439,4594,744236,154353,20.74
53063,2013,Washington,Spokane County,23,80,20798,5979,478368,103196,21.57
53065,2013,Washington,Stevens County,3,9,14420,4806,43262,19924,46.05
53067,2013,Washington,Thurston County,7,50,37398,5235,261791,92738,35.42
53073,2013,Washington,Whatcom County,10,43,20610,4793,206107,68696,33.33
54011,2013,West Virginia,Cabell County,22,15,4410,6468,97020,21644,22.31
54025,2013,West Virginia,Greenbrier County,14,6,2557,5966,35799,7152,19.98
54027,2013,West Virginia,Hampshire County,7,4,3355,5872,23490,-605,-2.58
54033,2013,West Virginia,Harrison County,19,15,3627,4594,68918,10223,14.83
54035,2013,West Virginia,Jackson County,7,3,4170,9730,29191,2432,8.33
54039,2013,West Virginia,Kanawha County,44,38,4352,5040,191530,49523,25.86
54045,2013,West Virginia,Logan County,8,12,4491,2994,35929,3247,9.04
54047,2013,West Virginia,McDowell County,7,7,2994,2994,20962,-1648,-7.86
54049,2013,West Virginia,Marion County,12,10,4725,5671,56710,8286,14.61
54051,2013,West Virginia,Marshall County,8,7,4077,4660,32621,1663,5.1
54055,2013,West Virginia,Mercer County,16,12,3869,5159,61911,15123,24.43
54057,2013,West Virginia,Mineral County,6,8,4610,3457,27663,3952,14.29
54059,2013,West Virginia,Mingo County,6,4,4335,6503,26013,-3162,-12.16
54061,2013,West Virginia,Monongalia County,11,16,9297,6391,102271,24742,24.19
54067,2013,West Virginia,Nicholas County,8,7,3243,3706,25948,-887,-3.42
54069,2013,West Virginia,Ohio County,6,11,7291,3977,43751,10403,23.78
54077,2013,West Virginia,Preston County,9,5,3742,6737,33685,-4000,-11.87
54081,2013,West Virginia,Raleigh County,20,15,3940,5253,78800,15156,19.23
54097,2013,West Virginia,Upshur County,4,4,6150,6150,24600,2411,9.8
54103,2013,West Virginia,Wetzel County,7,7,2301,2301,16113,-2047,-12.7
54109,2013,Texas,Panola County,7,7,3277,3277,22939,-905,-3.95
54109,2013,West Virginia,Wyoming County,7,7,3277,3277,22939,-905,-3.95
55005,2013,Wisconsin,Barron County,10,13,4557,3505,45570,-1807,-3.97
55025,2013,Wisconsin,Dane County,23,80,22164,6372,509792,125770,24.67
55043,2013,Wisconsin,Grant County,9,11,5665,4635,50992,9314,18.27
55045,2013,Iowa,Jasper County,6,9,6155,4103,36932,4858,13.15
55045,2013,Wisconsin,Green County,6,9,6155,4103,36932,4858,13.15
55055,2013,Wisconsin,Jefferson County,5,13,16921,6508,84605,32595,38.53
55059,2013,Wisconsin,Kenosha County,12,30,13942,5577,167311,45368,27.12
55069,2013,Wisconsin,Lincoln County,5,4,5660,7075,28301,8213,29.02
55071,2013,Wisconsin,Manitowoc County,8,9,10061,8943,80492,12203,15.16
55075,2013,Wisconsin,Marinette County,6,9,6881,4587,41287,9535,23.09
55085,2013,Wisconsin,Oneida County,4,9,8887,3950,35550,14953,42.06
55095,2013,Wisconsin,Polk County,8,11,5414,3937,43313,9854,22.75
55099,2013,Wisconsin,Price County,6,4,2289,3434,13739,-4107,-29.89
