GeoID,Year,D_Etab,D_Emp,D_Pay,G_Etab,G_Emp,G_Pay,Pop,FD_num,FD_pct,D_Cap,G_Cap
48277,2015,11,106,1970,5,210,5291,49636,14616,29.35,4512,9927
48279,2015,5,38,538,6,131,2206,13342,498,3.56,2668,2223
48285,2015,6,46,558,4,206,3763,19821,2747,14.26,3303,4955
48291,2015,16,108,1861,10,412,8437,79696,16888,22.33,4981,7969
48293,2015,8,56,1001,5,194,4072,23421,4455,19.05,2927,4684
48299,2015,5,31,498,3,125,2928,19838,5991,31.04,3967,6612
48303,2015,42,385,6005,23,3331,51952,299008,43815,15.71,7119,13000
48309,2015,48,419,6326,26,1973,41587,245203,91765,39.06,5108,9430
48321,2015,8,59,788,5,301,6308,36840,13869,37.79,4605,7368
48323,2015,16,122,1680,10,479,9567,57440,17498,32.25,3590,5744
48325,2015,8,50,763,6,180,3835,48385,10913,23.72,6048,8064
48329,2015,19,137,3178,11,1183,30039,161272,37532,27.42,8488,14661
48337,2015,5,23,366,3,93,1502,19269,3260,16.53,3853,6423
48339,2015,47,377,6795,54,4484,106030,536434,94269,20.68,11413,9933
48341,2015,5,47,1052,4,143,2239,22048,6300,28.76,4409,5512
48347,2015,15,108,1939,8,393,7594,65641,18796,29.13,4376,8205
48349,2015,17,151,2311,6,299,5904,48255,11809,24.74,2838,8042
48355,2015,46,435,7253,30,2966,65621,360118,110862,32.59,7828,12003
48361,2015,22,146,2477,11,551,10087,84283,20792,25.41,3831,7662
48365,2015,7,22,431,3,136,2741,23717,5270,22.15,3388,7905
48367,2015,15,113,1730,9,616,11341,126085,20535,17.56,8405,14009
48375,2015,25,192,3407,16,1223,19400,121374,25358,20.94,4854,7585
48381,2015,19,163,2614,10,943,15934,130283,14800,12.26,6857,13028
48395,2015,6,37,652,3,101,1725,16648,5363,32.26,2774,5549
48399,2015,4,18,431,3,68,1387,10528,2879,27.42,2632,3509
48401,2015,10,53,1024,6,307,6085,52934,13709,25.71,5293,8822
48423,2015,40,342,5738,21,1527,34786,222478,34981,16.68,5561,10594
48439,2015,202,1846,29477,245,14549,303448,1981410,463703,25.63,9808,8087
48441,2015,24,154,2849,13,1211,21869,136325,36822,28.0,5680,10486
48449,2015,8,49,926,5,168,3722,32689,3829,11.84,4086,6537
48451,2015,16,125,2275,14,730,17799,117942,44739,40.59,7371,8424
48453,2015,76,644,12149,151,12345,306003,1174818,268244,26.19,15458,7780
48471,2015,7,50,827,10,350,8499,70507,22834,33.65,10072,7050
48479,2015,34,292,4537,28,2241,46195,268929,56255,22.47,7909,9604
48485,2015,23,188,3160,16,1069,18064,131522,48642,36.99,5718,8220
48491,2015,29,280,4382,37,4215,98596,508059,142429,33.7,17519,13731
48495,2015,3,33,636,4,74,2203,7996,63,0.88,2665,1999
48497,2015,12,80,1181,5,17,335,62836,3519,5.95,5236,12567
49003,2015,6,52,971,5,400,7910,51998,10095,20.2,8666,10399
49011,2015,12,133,1821,25,1656,39847,335768,94507,30.84,27980,13430
49013,2015,6,53,858,5,289,5202,20781,5147,27.66,3463,4156
49019,2015,3,28,526,4,172,4621,9493,2021,21.91,3164,2373
49027,2015,5,42,444,4,186,2208,12649,5024,40.18,2529,3162
49035,2015,56,734,13715,148,8676,208173,1104622,91150,8.85,19725,7463
49043,2015,3,25,501,10,595,17059,39481,9799,26.98,13160,3948
49049,2015,21,221,3101,45,3044,65876,574796,121875,23.59,27371,12773
49053,2015,14,137,2007,16,1213,24393,155450,36702,26.57,11103,9715
49057,2015,16,250,5392,30,1858,41659,243453,58289,25.21,15215,8115
50001,2015,5,17,314,15,753,11579,36934,868,2.36,7386,2462
50003,2015,7,60,1184,12,591,11049,36404,4390,11.82,5200,3033
50005,2015,7,43,877,9,368,6589,30791,2002,6.41,4398,3421
50007,2015,10,76,1506,41,2936,58328,161466,27641,17.66,16146,3938
50011,2015,6,43,866,16,603,12581,48935,2126,4.45,8155,3058
50015,2015,4,50,1170,10,456,8387,25204,578,2.36,6301,2520
50017,2015,10,47,640,7,301,4766,28878,3047,10.53,2887,4125
50019,2015,10,92,1749,13,435,7341,27088,3813,14.0,2708,2083
50021,2015,12,111,1641,20,842,16044,59706,9152,14.85,4975,2985
50023,2015,9,96,1811,26,1340,22144,58706,7323,12.3,6522,2257
50025,2015,8,53,1124,22,754,16420,43275,4170,9.37,5409,1967
50027,2015,9,134,2772,23,631,11942,55672,4783,8.44,6185,2420
51001,2015,9,90,1376,9,193,3695,32995,1700,5.13,3666,3666
51003,2015,5,96,1133,21,871,19953,105603,15279,15.44,21120,5028
51013,2015,10,66,1411,46,1843,73741,227897,4485,2.16,22789,4954
51019,2015,9,40,751,6,366,7668,77648,6731,9.8,8627,12941
51029,2015,4,27,460,4,69,1543,16996,1444,8.42,4249,4249
51031,2015,14,118,1602,12,489,8204,55161,8057,14.69,3940,4596
51035,2015,6,40,794,4,91,1541,29736,1441,4.8,4956,7434
51041,2015,32,364,5077,45,3137,60719,335539,115426,36.5,10485,7456
51047,2015,7,64,1074,10,358,6572,49369,2633,5.64,7052,4936
51059,2015,42,427,6176,194,8647,239849,1137472,205554,19.0,27082,5863
51061,2015,5,30,517,11,522,11232,68696,8209,12.59,13739,6245
51063,2015,3,16,226,3,117,2017,15640,4208,27.54,5213,5213
51065,2015,4,27,458,3,137,2183,26199,6381,24.84,6549,8733
51073,2015,7,79,1291,5,221,4513,37058,3765,10.21,5294,7411
51083,2015,7,76,962,9,157,2989,35128,8496,23.44,5018,3903
51085,2015,9,102,1322,14,1063,20991,103171,21763,21.79,11463,7369
51087,2015,36,519,7545,67,3518,66631,325142,64089,20.88,9031,4852
51089,2015,16,133,1999,12,287,5124,51821,9194,16.98,3238,4318
51105,2015,7,41,599,6,168,2367,24712,19,0.07,3530,4118
51107,2015,19,229,3137,61,3592,88657,374559,40493,12.97,19713,6140
51121,2015,8,90,1249,11,749,13056,97636,13785,14.6,12204,8876
51135,2015,6,47,722,4,54,960,15651,8927,56.31,2608,3912
51139,2015,8,42,727,5,116,2152,23679,967,4.02,2959,4735
51153,2015,24,253,3632,62,3348,81989,450179,87199,21.69,18757,7260
51155,2015,9,89,1378,5,343,5974,34308,5242,15.03,3812,6861
51165,2015,11,72,1092,11,328,5721,78860,16615,21.77,7169,7169
51169,2015,8,50,801,8,323,4787,22160,2456,10.6,2770,2770
51171,2015,10,86,1090,11,216,4076,43051,2907,6.92,4305,3913
51177,2015,10,111,1839,19,693,16841,130603,28676,23.43,13060,6873
51185,2015,19,186,3025,8,440,7360,42934,8591,19.06,2259,5366
51187,2015,7,57,863,7,239,5314,39147,4460,11.87,5592,5592
51191,2015,13,113,1728,16,610,9326,54294,6274,11.43,4176,3393
51195,2015,14,114,1817,10,591,9059,39654,3456,8.34,2832,3965
51197,2015,7,56,742,6,222,3098,29191,1166,3.99,4170,4865
51199,2015,8,118,1456,7,538,10558,67963,20779,31.74,8495,9709
51540,2015,4,55,886,21,1146,26553,46185,3192,7.34,11546,2199
51550,2015,24,343,4581,28,1655,32006,235431,45112,20.3,9809,8408
51570,2015,5,68,947,4,254,4931,17647,3199,18.37,3529,4411
51590,2015,21,214,3324,16,462,8411,42129,5597,13.0,2006,2633
51595,2015,5,57,734,3,84,1646,5482,56,0.94,1096,1827
51600,2015,5,109,1494,17,1554,38166,23723,604,2.68,4744,1395
51630,2015,10,106,1435,6,566,13908,27967,2115,8.71,2796,4661
51640,2015,6,85,1185,5,213,3774,6871,206,2.93,1145,1374
51650,2015,21,230,3635,18,990,19062,136354,41216,29.99,6493,7575
51660,2015,12,114,1892,17,692,12903,52322,1294,2.65,4360,3077
51670,2015,8,94,1420,6,147,2472,22350,8233,36.44,2793,3725
51680,2015,14,164,2620,14,738,13924,79505,12530,16.58,5678,5678
51690,2015,6,68,974,4,173,3486,13577,3152,22.8,2262,3394
51700,2015,23,274,3751,36,1202,25002,181985,40759,22.55,7912,5055
51710,2015,34,387,5734,41,1663,35304,246130,48194,19.85,7239,6003
51730,2015,8,81,1387,14,238,4169,32044,11993,36.99,4005,2288
51740,2015,19,207,3139,12,629,11933,96356,16356,17.12,5071,8029
51760,2015,38,344,5179,62,1890,36921,219628,43858,21.48,5779,3542
51770,2015,26,217,3538,28,1004,18878,99969,17852,18.4,3844,3570
51790,2015,4,31,536,9,399,7462,24338,1353,5.7,6084,2704
51800,2015,10,100,1466,13,614,12282,88116,18259,21.59,8811,6778
51810,2015,43,522,7585,74,4189,85138,451854,71829,16.4,10508,6106
51820,2015,7,71,1000,8,464,9437,21588,2565,12.21,3084,2698
51840,2015,7,50,723,8,364,7308,27358,4314,16.46,3908,3419
53005,2015,11,315,5614,28,1293,29822,190337,32503,18.55,17303,6797
53007,2015,6,113,2374,22,613,15151,75442,14894,20.56,12573,3429
53009,2015,5,83,2094,14,668,18743,73522,17165,24.04,14704,5251
53011,2015,12,206,2825,61,3012,80309,458394,87201,20.5,38199,7514
53015,2015,7,169,3663,12,593,16148,103378,23079,22.54,14768,8614
53019,2015,3,14,143,3,52,1599,7584,3669,48.59,2528,2528
53025,2015,6,98,1769,29,704,15792,93124,19379,21.75,15520,3211
53027,2015,6,83,2009,29,534,13604,71023,23670,32.51,11837,2449
53033,2015,63,997,15153,535,20274,570214,2114256,317784,16.45,33559,3951
53035,2015,9,149,1946,47,2111,53597,260514,82379,32.8,28946,5542
53041,2015,4,104,2544,26,713,16973,75754,17642,23.38,18938,2913
53045,2015,3,42,837,12,333,9112,61036,5278,8.7,20345,5086
53053,2015,32,513,7320,158,5159,144186,842676,260287,32.73,26333,5333
53057,2015,6,97,1621,25,914,24534,121724,30163,25.8,20287,4868
53061,2015,22,360,5453,156,6061,163929,770165,164801,23.1,35007,4936
53063,2015,23,390,6540,77,4088,105546,490526,74391,15.79,21327,6370
53065,2015,3,22,400,9,303,7275,43800,12943,29.73,14600,4866
53067,2015,7,157,2119,54,1787,50624,269183,78866,31.26,38454,4984
53073,2015,10,142,1660,42,2164,48396,212164,57080,28.38,21216,5051
53077,2015,9,173,2695,69,1865,40425,248115,32417,13.33,27568,3595
54003,2015,14,156,2115,10,674,13618,111635,22140,21.25,7973,11163
54005,2015,6,58,1028,5,162,3265,23263,1616,6.56,3877,4652
54011,2015,24,217,3766,15,604,11865,96653,12920,13.41,4027,6443
54019,2015,12,87,1421,9,238,4837,44822,6937,15.07,3735,4980
54023,2015,3,20,295,4,65,1003,11765,2551,21.37,3921,2941
54025,2015,15,109,2056,5,250,5294,35433,6494,18.3,2362,7086
54033,2015,20,161,2801,12,463,9634,68570,8457,12.24,3428,5714
54037,2015,8,50,684,7,440,8592,56199,2348,4.39,7024,8028
54039,2015,50,367,6604,34,1446,29690,188207,46875,24.28,3764,5535
54041,2015,4,24,419,4,118,2390,16447,881,5.38,4111,4111
54047,2015,7,64,979,7,131,2826,19698,251,1.14,2814,2814
54049,2015,13,89,1630,10,332,6243,56771,8777,15.56,4367,5677
54051,2015,7,65,1015,5,227,4704,32126,7895,23.85,4589,6425
54055,2015,18,140,2220,9,375,7552,61043,12510,20.09,3391,6782
54057,2015,7,48,770,7,208,3840,27413,3343,11.85,3916,3916
54059,2015,6,30,600,5,52,912,25249,1389,5.18,4208,5049
54061,2015,11,98,1710,17,771,16187,103991,20609,21.43,9453,6117
54067,2015,9,59,1017,7,162,2081,25547,1716,6.54,2838,3649
54069,2015,7,41,822,12,424,8368,42893,11267,25.35,6127,3574
54077,2015,6,68,1635,4,76,1284,33744,7494,22.36,5624,8436
54079,2015,10,112,1687,9,289,5293,56799,11851,21.36,5679,6311
54081,2015,21,177,3039,15,516,10880,77433,25837,32.76,3687,5162
54083,2015,8,69,1047,6,159,3375,29174,2609,8.87,3646,4862
54107,2015,19,176,4095,11,397,7827,86254,18521,21.3,4539,7841
54109,2015,7,74,1125,6,134,2092,22152,1981,8.32,3164,3692
55003,2015,3,34,340,6,148,3176,15883,4577,28.33,5294,2647
55005,2015,10,232,4605,14,468,7784,45474,3618,7.89,4547,3248
55009,2015,19,509,10371,34,2534,39106,258520,56961,22.97,13606,7603
55017,2015,10,231,4469,9,425,7210,63535,9248,14.82,6353,7059
55019,2015,6,42,972,8,178,2260,34441,1492,4.3,5740,4305
55023,2015,4,45,1112,5,88,1576,16394,2123,12.76,4098,3278
55025,2015,25,534,8262,79,5339,107439,522878,98626,20.21,20915,6618
55027,2015,11,352,6334,12,652,10706,88434,11447,12.9,8039,7369
55029,2015,3,39,843,12,289,6468,27540,2612,9.4,9180,2295
55035,2015,10,98,1379,15,953,15241,102119,22573,22.86,10211,6807
55039,2015,13,212,4215,13,1061,17682,101943,21384,21.04,7841,7841
55043,2015,9,202,3100,14,329,4462,52303,5782,11.29,5811,3735
55045,2015,7,109,2092,9,254,4782,37153,5301,14.39,5307,4128
55053,2015,4,34,822,4,57,1187,20589,6750,33.01,5147,5147
55055,2015,7,38,545,13,613,10428,84640,6378,7.62,12091,6510
55059,2015,14,130,1816,31,1357,27727,168168,40347,24.24,12012,5424
55061,2015,4,46,919,4,207,3239,20381,119,0.58,5095,5095
55063,2015,5,208,3420,12,1455,24375,118060,24962,21.77,23612,9838
55069,2015,5,37,509,5,323,5800,27966,3734,12.99,5593,5593
55071,2015,8,194,4369,9,681,10571,79717,13763,16.9,9964,8857
55073,2015,14,263,5140,27,1189,20393,135782,30171,22.5,9698,5028
55075,2015,7,48,725,8,410,6499,40854,10964,26.26,5836,5106
55079,2015,78,987,15232,231,7228,152037,956314,84255,8.89,12260,4139
55081,2015,9,86,1237,6,114,2415,45519,7777,17.41,5057,7586
55083,2015,8,76,1573,5,229,3905,37512,4267,11.33,4689,7502
55085,2015,5,28,531,9,521,8487,35540,3441,9.56,7108,3948
55087,2015,18,400,7821,25,1763,29775,183264,20562,11.64,10181,7330
55095,2015,8,69,1276,13,360,6149,43437,907,2.05,5429,3341
55097,2015,6,212,4262,7,565,8834,70534,13165,18.8,11755,10076
55099,2015,6,44,978,4,171,2976,13659,1633,11.53,2276,3414
55101,2015,16,285,4215,37,1753,32077,194917,59629,30.51,12182,5268
55105,2015,18,324,5666,21,1134,22465,161334,46351,28.91,8963,7682
55109,2015,7,214,4052,9,509,10976,87502,10778,12.78,12500,9722
55111,2015,11,256,4995,14,500,8905,63646,3554,5.73,5786,4546
55115,2015,7,38,631,9,268,4153,41206,4105,9.79,5886,4578
55117,2015,10,249,4588,21,1083,16612,115591,10749,9.31,11559,5504
55121,2015,7,81,1615,7,188,2627,29552,334,1.16,4221,4221
55125,2015,6,44,1001,9,333,5211,21391,1383,6.45,3565,2376
55129,2015,5,44,700,5,232,4228,15556,2822,17.74,3111,3111
55133,2015,17,332,6351,60,4326,91169,396311,139441,35.76,23312,6605
55135,2015,11,294,6718,8,518,8072,51925,6215,11.86,4720,6490
55137,2015,7,63,1330,8,180,2942,24041,401,1.64,3434,3005
55139,2015,14,254,4821,14,1243,19390,169565,34475,20.64,12111,12111
55141,2015,6,166,3812,13,667,10529,73288,17934,23.99,12214,5637
56005,2015,4,84,1465,5,395,6663,49333,10762,23.33,12333,9866
56007,2015,7,67,1197,4,129,3900,15554,8589,54.07,2222,3888
56013,2015,8,96,2070,8,405,9088,40355,5270,13.13,5044,5044
56021,2015,10,84,1136,10,635,13946,97183,31924,34.8,9718,9718
56023,2015,7,70,736,6,186,3966,18757,2479,13.69,2679,3126
56025,2015,6,55,960,8,562,12233,82191,32267,42.77,13698,10273
